FechaContable,FechaTransaccion,HoraTransaccion,Empresa,Paradero,StrParadero,Linea,StrLinea,Bus,TipoValidacion,RutaSae,StrRutaSae,Cenefa
2020-11-15,2020-11-15,16:40:13,105,34316,248A12_GM|248A12 - Br. Diana Turbay Arrayanes,384,SE14,507045,Transbordo,3832,,248A12
2020-11-15,2020-11-15,16:40:14,105,52848,255A05_TM|255A05_Br. La Riviera,1062,E25,504347,Transbordo,4886,,255A05
2020-11-15,2020-11-15,16:40:17,105,29310,389A05_GM|Br Florida Blanca_389A05,117,674,507025,Transbordo,4193,,389A05
2020-11-15,2020-11-15,16:40:18,105,29804,102A04_GM|102A04 - Pq Metropolis,118,403A,504395,Viaje Inicial,3128,,102A04
2020-11-15,2020-11-15,16:40:19,105,52848,255A05_TM|255A05_Br. La Riviera,1062,E25,504347,Transbordo,4886,,255A05
2020-11-15,2020-11-15,16:40:19,105,34316,248A12_GM|248A12 - Br. Diana Turbay Arrayanes,384,SE14,507045,Transbordo,3832,,248A12
2020-11-15,2020-11-15,16:40:20,105,57601,354B00_TM|354B00_Centro Johann Kepler,1103,SE10,502026,Transbordo,4885,,354B00
2020-11-15,2020-11-15,16:40:21,105,57844,814A00_TM|814A00_Estaciï¿½an Diego,1099,359,500004,Transbordo,4859,,814A00
2020-11-15,2020-11-15,16:40:22,105,55201,019A13_TM|019A13_Cl 41 Sur,1030,740,504378,Viaje Inicial,4509,,019A13
2020-11-15,2020-11-15,16:40:22,105,29804,102A04_GM|102A04 - Pq Metropolis,118,403A,504395,Viaje Inicial,3128,,102A04
2020-11-15,2020-11-15,16:40:25,105,53686,046A08_TM|046A08_Br. Remanso Sur,1030,740,502108,Transbordo,4509,,046A08
2020-11-15,2020-11-15,16:40:27,105,30932,076A11_GM|076A11 - Estaciï¿½iblioteca,384,SE14,507000,Transbordo,3832,,076A11
2020-11-15,2020-11-15,16:40:31,105,52766,205A05_TM|205A05_Br. San Antonio Engativ,1083,402,507010,Transbordo,4788,,205A05
2020-11-15,2020-11-15,16:40:40,105,56328,122A07_TM|122A07_Biblioteca el Tintal,1030,740,504358,Transbordo,4509,,122A07
2020-11-15,2020-11-15,16:40:47,105,55824,136A02_TM|136A02_C.C. Iserra 100,1083,402,507113,Transbordo,4788,,136A02
2020-11-15,2020-11-15,16:40:48,105,29193,142A05_GM|142A05 - Jardï¿½Botï¿½co,102,142,502082,Transbordo,3400,,142A05
2020-11-15,2020-11-15,16:40:48,105,57105,439B01_TM|439B01_Colegio Mayor Josï¿½elestino Mutis,1083,402,507079,Transbordo,4788,,439B01
2020-11-15,2020-11-15,16:40:50,105,45717,131B05_GM|Br. El Laurel,154,802,504232,Transbordo,3853,,131B05
2020-11-15,2020-11-15,16:40:51,105,29193,142A05_GM|142A05 - Jardï¿½Botï¿½co,102,142,502082,Transbordo,3400,,142A05
2020-11-15,2020-11-15,16:40:51,105,42580,112A05_GM|Calle 63,384,SE14,507012,Viaje Inicial,3833,,112A05
2020-11-15,2020-11-15,16:40:54,105,57105,439B01_TM|439B01_Colegio Mayor Josï¿½elestino Mutis,1083,402,507079,Transbordo,4788,,439B01
2020-11-15,2020-11-15,16:40:55,105,42580,112A05_GM|Calle 63,384,SE14,507012,Viaje Inicial,3833,,112A05
2020-11-15,2020-11-15,16:40:56,105,53020,074A06_TM|074A06_Portal Eldorado,1057,P500,504346,Transbordo,4646,,074A06
2020-11-15,2020-11-15,16:40:56,105,57299,212B00_TM|212B00_Centro Empresarial Calle 100,1083,402,507109,Viaje Inicial,4788,,212B00
2020-11-15,2020-11-15,16:40:56,105,34320,279A12_GM|279A12 - Los Molinos I Sector,281,577,504370,Transbordo,4177,,279A12
2020-11-15,2020-11-15,16:40:56,105,44921,123C04_GM|Br. Santa Rosita - 123C04,320,C101,502093,Transbordo,3193,,123C04
2020-11-15,2020-11-15,16:40:56,105,29240,014A11_GC|014A11 - Br. San Antonio Cl 7 Sur,963,SE6_GM,504344,Viaje Inicial,4052,,014A11
2020-11-15,2020-11-15,16:40:58,105,45717,131B05_GM|Br. El Laurel,154,802,504232,Viaje Inicial,3853,,131B05
2020-11-15,2020-11-15,16:41:01,105,56328,122A07_TM|122A07_Biblioteca el Tintal,1030,740,504358,Transbordo,4509,,122A07
2020-11-15,2020-11-15,16:41:01,105,57299,212B00_TM|212B00_Centro Empresarial Calle 100,1083,402,507109,Viaje Inicial,4788,,212B00
2020-11-15,2020-11-15,16:41:02,105,53179,451A05_TM|451A05_Br. Villa Amalia,1062,E25,504214,Transbordo,4886,,451A05
2020-11-15,2020-11-15,16:41:03,105,45717,131B05_GM|Br. El Laurel,154,802,504232,Transbordo,3853,,131B05
2020-11-15,2020-11-15,16:41:05,105,56328,122A07_TM|122A07_Biblioteca el Tintal,1030,740,504358,Transbordo,4509,,122A07
2020-11-15,2020-11-15,16:41:06,105,53179,451A05_TM|451A05_Br. Villa Amalia,1062,E25,504214,Transbordo,4886,,451A05
2020-11-15,2020-11-15,16:41:08,105,31740,218A00_GM|218A00 - Br. Chicï¿½rte II Sector,395,Z7,504011,Transbordo,4719,,218A00
2020-11-15,2020-11-15,16:41:10,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507005,Transbordo,4369,,066C05
2020-11-15,2020-11-15,16:41:11,105,53179,451A05_TM|451A05_Br. Villa Amalia,1062,E25,504214,Viaje Inicial,4886,,451A05
2020-11-15,2020-11-15,16:41:12,105,51466,157C04_TM|157C04_Br. Las Ferias,1083,402,504244,Transbordo,4788,,157C04
2020-11-15,2020-11-15,16:41:15,105,52766,205A05_TM|205A05_Br. San Antonio Engativ,1030,740,504375,Transbordo,4509,,205A05
2020-11-15,2020-11-15,16:41:16,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507005,Transbordo,4369,,066C05
2020-11-15,2020-11-15,16:41:16,105,31740,218A00_GM|218A00 - Br. Chicï¿½rte II Sector,945,466_GM,504072,Transbordo,4369,,218A00
2020-11-15,2020-11-15,16:41:17,105,53845,121A08_TM|121A08_Distrito Militar,1030,740,504377,Viaje Inicial,4509,,121A08
2020-11-15,2020-11-15,16:41:20,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507005,Transbordo,4369,,066C05
2020-11-15,2020-11-15,16:41:24,105,45641,091B09_GM|Br. Nueva York,383,806,502117,Transbordo,3122,,091B09
2020-11-15,2020-11-15,16:41:28,105,44908,116C04_GM|Br. Bonanza - 116C04,945,466_GM,504240,Viaje Inicial,4369,,116C04
2020-11-15,2020-11-15,16:41:30,105,34255,113A06_GM|113A06 - Br. La Caba,281,577,504256,Transbordo,4178,,113A06
2020-11-15,2020-11-15,16:41:31,105,52048,107A11_TM|107A11_Br. Santiago Pï¿½z,1030,740,504355,Transbordo,4509,,107A11
2020-11-15,2020-11-15,16:41:31,105,45641,091B09_GM|Br. Nueva York,383,806,502117,Transbordo,3122,,091B09
2020-11-15,2020-11-15,16:41:32,105,44902,118C04_GM|Br. Las Ferias - 118C04,118,403A,504395,Transbordo,3128,,118C04
2020-11-15,2020-11-15,16:41:33,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507005,Transbordo,4369,,066C05
2020-11-15,2020-11-15,16:41:36,105,44902,118C04_GM|Br. Las Ferias - 118C04,118,403A,504395,Transbordo,3128,,118C04
2020-11-15,2020-11-15,16:41:37,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,507005,Transbordo,4369,,066C05
2020-11-15,2020-11-15,16:41:40,105,44902,118C04_GM|Br. Las Ferias - 118C04,118,403A,504395,Transbordo,3128,,118C04
2020-11-15,2020-11-15,16:41:42,105,27806,067A05_GM|067A05 - Terminal TUYO,945,466_GM,507092,Viaje Inicial,4369,,067A05
2020-11-15,2020-11-15,16:41:44,105,52428,090A05_TM|090A05_Br. Normandï¿½Occidental,1029,17-1,504345,Transbordo,4497,,090A05
2020-11-15,2020-11-15,16:41:44,105,52695,182C05_TM|182C05_Br. La Estrada,1062,E25,504242,Transbordo,4886,,182C05
2020-11-15,2020-11-15,16:41:45,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504338,Transbordo,3791,,118B04
2020-11-15,2020-11-15,16:41:50,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504338,Transbordo,3791,,118B04
2020-11-15,2020-11-15,16:41:54,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504338,Transbordo,3791,,118B04
2020-11-15,2020-11-15,16:42:00,105,53195,471A05_TM|471A05_Br. Normandï¿½II Sector,1099,359,500034,Transbordo,4859,,471A05
2020-11-15,2020-11-15,16:42:18,105,48660,042B12_GM|Br. Gran Yomasa-042B12,385,539,504168,Viaje Inicial,4361,,042B12
2020-11-15,2020-11-15,16:42:19,105,44724,022A06_GM|022A06,725,T16,502043,Viaje Inicial,4184,,022A06
2020-11-15,2020-11-15,16:42:19,105,44419,219B00_GM|Br. Chicï¿½rte,945,466_GM,504072,Transbordo,4369,,219B00
2020-11-15,2020-11-15,16:42:23,105,52684,179A05_TM|179A05_Br. Boyac,1099,359,500012,Viaje Inicial,4859,,179A05
2020-11-15,2020-11-15,16:42:24,105,48660,042B12_GM|Br. Gran Yomasa-042B12,385,539,504168,Transbordo,4361,,042B12
2020-11-15,2020-11-15,16:42:26,105,52806,222A05_TM|222A05_Hospital de Engativï¿½maï¿½s,1030,740,504366,Transbordo,4509,,222A05
2020-11-15,2020-11-15,16:42:30,105,57392,245D00_TM|245D00_Br. Las Nieves,1103,SE10,502029,Transbordo,4885,,245D00
2020-11-15,2020-11-15,16:42:34,105,51353,116C04_TM|116C04_Br. Bonanza,1083,402,504244,Transbordo,4788,,116C04
2020-11-15,2020-11-15,16:42:37,105,27782,121A04_GM|121A04 - Av. la Esmeralda,945,466_GM,504163,Transbordo,4369,,121A04
2020-11-15,2020-11-15,16:42:40,105,45654,014C09_GM|Br. Hipotecho Occidental.,385,539,504298,Transbordo,4361,,014C09
2020-11-15,2020-11-15,16:42:40,105,28073,119A04_GM|119A04 - Br. San Fernando Occidental,8,128,504149,Transbordo,3791,,119A04
2020-11-15,2020-11-15,16:42:42,105,56624,343A07_TM|343A07_Br. El Vergel Occidental,1030,740,504364,Viaje Inicial,4509,,343A07
2020-11-15,2020-11-15,16:42:42,105,44922,124B04_GM|Br. El Cedro - 124B04,384,SE14,507026,Transbordo,3832,,124B04
2020-11-15,2020-11-15,16:42:43,105,45654,014C09_GM|Br. Hipotecho Occidental.,385,539,504298,Transbordo,4361,,014C09
2020-11-15,2020-11-15,16:42:45,105,44992,172B05_GM|C.C. Diver Plaza ï¿½amos - 172B05,118,403A,504353,Transbordo,3128,,172B05
2020-11-15,2020-11-15,16:42:45,105,28073,119A04_GM|119A04 - Br. San Fernando Occidental,8,128,504149,Transbordo,3791,,119A04
2020-11-15,2020-11-15,16:42:46,105,51214,073A04_TM|073A04_Parroquia San Fernando Rey,1062,E25,504197,Transbordo,4886,,073A04
2020-11-15,2020-11-15,16:42:46,105,44922,124B04_GM|Br. El Cedro - 124B04,384,SE14,507026,Transbordo,3832,,124B04
2020-11-15,2020-11-15,16:42:47,105,45654,014C09_GM|Br. Hipotecho Occidental.,385,539,504298,Viaje Inicial,4361,,014C09
2020-11-15,2020-11-15,16:42:47,105,44910,115C04_GM|Br. Santa Marï¿½- 115C04_,945,466_GM,504240,Viaje Inicial,4369,,115C04
2020-11-15,2020-11-15,16:42:48,105,6,372A05_GM|372A05 - Estaciï¿½venida Rojas,74,12,504322,Transbordo,4180,,372A05
2020-11-15,2020-11-15,16:42:49,105,28073,119A04_GM|119A04 - Br. San Fernando Occidental,8,128,504149,Transbordo,3791,,119A04
2020-11-15,2020-11-15,16:42:51,105,34303,252A12_GM|252A12 - Br. San Agust,938,614,504333,Transbordo,4066,,252A12
2020-11-15,2020-11-15,16:42:55,105,44992,172B05_GM|C.C. Diver Plaza ï¿½amos - 172B05,118,403A,504353,Transbordo,3128,,172B05
2020-11-15,2020-11-15,16:42:59,105,37173,250A12_TZ|250A12,384,SE14,507045,Transbordo,3832,,250A12
2020-11-15,2020-11-15,16:43:01,105,27721,173A05_GM|Br. ï¿½amos - 173A05,320,C101,504367,Transbordo,3192,,173A05
2020-11-15,2020-11-15,16:43:01,105,32469,280A05_GM|280A05 - Br. CASA NUEVA,963,SE6_GM,504166,Transbordo,4052,,280A05
2020-11-15,2020-11-15,16:43:07,105,48617,274A12_GM|274A12_Br. Molinos Del Sur,383,806,502116,Transbordo,3123,,274A12
2020-11-15,2020-11-15,16:43:08,105,44995,478A05_GM|Br. ï¿½amos-478A05,154,802,504336,Transbordo,3852,,478A05
2020-11-15,2020-11-15,16:43:10,105,2898,106A04_CE|Makro Calle 80.,195,C25,507065,Transbordo,4679,,106A04
2020-11-15,2020-11-15,16:43:18,105,48659,040B12_GM|IED Miguel de Cervantes-040B12,385,539,504168,Transbordo,4361,,040B12
2020-11-15,2020-11-15,16:43:20,105,57555,328A00_TM|328A00_Br. Alcï¿½res,1103,SE10,502026,Transbordo,4885,,328A00
2020-11-15,2020-11-15,16:43:22,105,689,329A08_MA|329A08,538,576.,504356,Transbordo,3595,,329A08
2020-11-15,2020-11-15,16:43:24,105,57555,328A00_TM|328A00_Br. Alcï¿½res,1103,SE10,502026,Transbordo,4885,,328A00
2020-11-15,2020-11-15,16:43:25,105,52040,102A11_TM|102A11_Campo deportivo el Centenario,1030,740,504355,Viaje Inicial,4509,,102A11
2020-11-15,2020-11-15,16:43:27,105,34253,114A06_GM|Br. Rubï¿½Vallejo_114A06,74,12,502003,Viaje Inicial,4180,,114A06
2020-11-15,2020-11-15,16:43:28,105,52638,168A05_TM|168A05_Avenida Calle 26,1030,740,504361,Transbordo,4509,,168A05
2020-11-15,2020-11-15,16:43:28,105,57555,328A00_TM|328A00_Br. Alcï¿½res,1103,SE10,502026,Transbordo,4885,,328A00
2020-11-15,2020-11-15,16:43:28,105,44995,478A05_GM|Br. ï¿½amos-478A05,154,802,504336,Transbordo,3852,,478A05
2020-11-15,2020-11-15,16:43:31,105,55036,061A10_TM|061A10_Br. Santa Luc,1132,950,504023,Transbordo,4980,,061A10
2020-11-15,2020-11-15,16:43:33,105,56708,234B01_TM|234B01_Centro de Negocios North Point,1083,402,504262,Transbordo,4788,,234B01
2020-11-15,2020-11-15,16:43:33,105,48668,336A06_GM.|Urb. Fuengirola_336A06,74,12,502036,Transbordo,4180,,336A06
2020-11-15,2020-11-15,16:43:34,105,48659,040B12_GM|IED Miguel de Cervantes-040B12,385,539,504168,Transbordo,4361,,040B12
2020-11-15,2020-11-15,16:43:36,105,48659,040B12_GM|IED Miguel de Cervantes-040B12,385,539,504168,Transbordo,4361,,040B12
2020-11-15,2020-11-15,16:43:36,105,29186,191A05_GM|191A05 - Cl 65A,89,/,524010,Transbordo,1217,,191A05
2020-11-15,2020-11-15,16:43:38,105,44916,309C04_GM|Br. Almerï¿½- 309C04,538,576.,504352,Viaje Inicial,3595,,309C04
2020-11-15,2020-11-15,16:43:39,105,48668,336A06_GM.|Urb. Fuengirola_336A06,74,12,502036,Transbordo,4180,,336A06
2020-11-15,2020-11-15,16:43:45,105,29459,010A05_GM|010A05 - Br Isabela I,945,466_GM,507008,Transbordo,4369,,010A05
2020-11-15,2020-11-15,16:43:46,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Transbordo,4193,,037A12
2020-11-15,2020-11-15,16:43:46,105,44906,157C04_GM|Br. Las Ferias - 157C04,118,403A,504395,Transbordo,3128,,157C04
2020-11-15,2020-11-15,16:43:46,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504149,Transbordo,3791,,118B04
2020-11-15,2020-11-15,16:43:48,105,29459,010A05_GM|010A05 - Br Isabela I,945,466_GM,507008,Transbordo,4369,,010A05
2020-11-15,2020-11-15,16:43:50,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Transbordo,4193,,037A12
2020-11-15,2020-11-15,16:43:52,105,55231,032A13_TM|032A13_Br. Villa de Los Alpes,1030,740,504394,Transbordo,4509,,032A13
2020-11-15,2020-11-15,16:43:53,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Viaje Inicial,4193,,037A12
2020-11-15,2020-11-15,16:43:55,105,34326,003A12_GM|003A12 - Br. Marco Fidel Suï¿½z,384,SE14,507037,Transbordo,3832,,003A12
2020-11-15,2020-11-15,16:43:56,105,55231,032A13_TM|032A13_Br. Villa de Los Alpes,1030,740,504394,Transbordo,4509,,032A13
2020-11-15,2020-11-15,16:43:57,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Transbordo,4193,,037A12
2020-11-15,2020-11-15,16:43:59,105,34326,003A12_GM|003A12 - Br. Marco Fidel Suï¿½z,384,SE14,507037,Transbordo,3832,,003A12
2020-11-15,2020-11-15,16:44:04,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Viaje Inicial,4193,,037A12
2020-11-15,2020-11-15,16:44:05,105,54988,035A10_TM|035A10_Br. Fï¿½ma,1132,950,504326,Transbordo,4981,,035A10
2020-11-15,2020-11-15,16:44:07,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Viaje Inicial,4193,,037A12
2020-11-15,2020-11-15,16:44:07,105,41048,065C06_GM|065C06 - Colsanitas,538,576.,504325,Transbordo,3596,,065C06
2020-11-15,2020-11-15,16:44:08,105,55231,032A13_TM|032A13_Br. Villa de Los Alpes,1030,740,504394,Transbordo,4509,,032A13
2020-11-15,2020-11-15,16:44:08,105,30909,038A06_GM|038A06 - Pq. Quinta Paredes Paraï¿½,117,674,507016,Transbordo,4193,,038A06
2020-11-15,2020-11-15,16:44:08,105,38564,071A06_GM|071A06 - Br. Modelia,181,L_17-3_V1,504306,Viaje Inicial,2397,,071A06
2020-11-15,2020-11-15,16:44:08,105,34326,003A12_GM|003A12 - Br. Marco Fidel Suï¿½z,384,SE14,507037,Transbordo,3832,,003A12
2020-11-15,2020-11-15,16:44:10,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Viaje Inicial,4193,,037A12
2020-11-15,2020-11-15,16:44:12,105,27720,174A05_GM|Pq. Pï¿½blico Plazuelas del Virrey-174A05,963,SE6_GM,504241,Transbordo,4052,,174A05
2020-11-15,2020-11-15,16:44:13,105,30951,037A12_GM|037A12 - C. C. Santa Librada,117,674,507047,Viaje Inicial,4193,,037A12
2020-11-15,2020-11-15,16:44:13,105,41048,065C06_GM|065C06 - Colsanitas,538,576.,504325,Transbordo,3596,,065C06
2020-11-15,2020-11-15,16:44:19,105,47991,100B13_GM|100B13 - Hsp. San Cristï¿½,963,SE6_GM,504218,Transbordo,4052,,100B13
2020-11-15,2020-11-15,16:44:22,105,47991,100B13_GM|100B13 - Hsp. San Cristï¿½,963,SE6_GM,504218,Viaje Inicial,4052,,100B13
2020-11-15,2020-11-15,16:44:26,105,47991,100B13_GM|100B13 - Hsp. San Cristï¿½,963,SE6_GM,504218,Viaje Inicial,4052,,100B13
2020-11-15,2020-11-15,16:44:27,105,56981,333A01_TM|333A01_Verbenal San Antonio,1083,402,504135,Transbordo,4788,,333A01
2020-11-15,2020-11-15,16:44:28,105,47890,161A01.GM|161A01_GM,118,403A,502119,Transbordo,3128,,161A01
2020-11-15,2020-11-15,16:44:29,105,47991,100B13_GM|100B13 - Hsp. San Cristï¿½,963,SE6_GM,504218,Viaje Inicial,4052,,100B13
2020-11-15,2020-11-15,16:44:30,105,41114,557A11_GM|557A11 -,385,539,507011,Transbordo,4362,,557A11
2020-11-15,2020-11-15,16:44:34,105,49058,404B11_TZ|404B11_Br. Restrepo,963,SE6_GM,504432,Transbordo,4052,,404B11
2020-11-15,2020-11-15,16:44:35,105,27722,172A05_GM|C.C. Diver Plaza ï¿½amos - 172A05,154,802,504336,Transbordo,3852,,172A05
2020-11-15,2020-11-15,16:44:35,105,47991,100B13_GM|100B13 - Hsp. San Cristï¿½,963,SE6_GM,504218,Viaje Inicial,4052,,100B13
2020-11-15,2020-11-15,16:44:36,105,44924,441B04_GM|Br. ï¿½amos Norte - 441B04,384,SE14,507098,Transbordo,3832,,441B04
2020-11-15,2020-11-15,16:44:36,105,29352,391A05_GM|Est Gobernacion - 391A05,76,17-7/,500008,Viaje Inicial,157,,391A05
2020-11-15,2020-11-15,16:44:38,105,29268,141A05_GC|141A05 - Instituto Tï¿½ico Francisco Josï¿½e Caldas,102,142,502081,Transbordo,3400,,141A05
2020-11-15,2020-11-15,16:44:40,105,44924,441B04_GM|Br. ï¿½amos Norte - 441B04,384,SE14,507098,Transbordo,3832,,441B04
2020-11-15,2020-11-15,16:44:44,105,34264,122A07_GM|122A07 - Biblioteca el Tintal,281,577,502150,Transbordo,4178,,122A07
2020-11-15,2020-11-15,16:44:45,105,55245,048A13_TM|048A13_Portal 20 de Julio,1030,740,504360,Transbordo,4509,,048A13
2020-11-15,2020-11-15,16:44:48,105,34362,112A06_GM|112A06 - Pl. Fundacional  Fontib,281,577,502141,Transbordo,4177,,112A06
2020-11-15,2020-11-15,16:44:50,105,29805,136A02_GM.|136A02 C.C. Iserra 100,976,801_GM,502122,Transbordo,4116,,136A02
2020-11-15,2020-11-15,16:44:51,105,45029,087B10_GM|Br. Venecia Occidental,383,806,502144,Viaje Inicial,3122,,087B10
2020-11-15,2020-11-15,16:44:52,105,34362,112A06_GM|112A06 - Pl. Fundacional  Fontib,281,577,502141,Transbordo,4177,,112A06
2020-11-15,2020-11-15,16:44:53,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,16:44:56,105,34362,112A06_GM|112A06 - Pl. Fundacional  Fontib,281,577,502141,Transbordo,4177,,112A06
2020-11-15,2020-11-15,16:44:56,105,34305,247A12_GM|247A12 - Br. La Reconquista,938,614,504333,Transbordo,4066,,247A12
2020-11-15,2020-11-15,16:44:57,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,16:44:58,105,36010,441A05_GM,976,801_GM,502100,Transbordo,4116,,441A05
2020-11-15,2020-11-15,16:45:00,105,53194,470A05_TM|470A05_Br. Granjas del Dorado,1062,E25,504214,Viaje Inicial,4886,,470A05
2020-11-15,2020-11-15,16:45:00,105,36010,441A05_GM,976,801_GM,502100,Transbordo,4116,,441A05
2020-11-15,2020-11-15,16:45:01,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,16:45:05,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,16:45:09,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Transbordo,3122,,014C09
2020-11-15,2020-11-15,16:45:13,105,44907,116B04_GM|Br. Bonanza - 116B04,154,802,504232,Transbordo,3853,,116B04
2020-11-15,2020-11-15,16:45:14,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Transbordo,3122,,014C09
2020-11-15,2020-11-15,16:45:14,105,29273,098A05_GC|098A05 - Av Boyac,89,/,504312,Viaje Inicial,1217,,098A05
2020-11-15,2020-11-15,16:45:16,105,37174,129A12_TZ|129A12,384,SE14,507045,Transbordo,3832,,129A12
2020-11-15,2020-11-15,16:45:17,105,29811,001A03_CE|001A03 - Br Julio Florez Kr 66,118,403A,502058,Transbordo,3128,,001A03
2020-11-15,2020-11-15,16:45:18,105,30922,072A10_GM|072A10 - Pq. Pï¿½blico Villa Mayor,117,674,507038,Transbordo,4193,,072A10
2020-11-15,2020-11-15,16:45:19,105,37174,129A12_TZ|129A12,384,SE14,507045,Transbordo,3832,,129A12
2020-11-15,2020-11-15,16:45:21,105,47707,001A01|001A01 - Br. Rincï¿½el Chic,118,403A,502119,Transbordo,3128,,001A01
2020-11-15,2020-11-15,16:45:22,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:45:22,105,35553,084A11_TZ|084A11_Br. Ronda,384,SE14,507000,Transbordo,3832,,084A11
2020-11-15,2020-11-15,16:45:22,105,37174,129A12_TZ|129A12,384,SE14,507045,Transbordo,3832,,129A12
2020-11-15,2020-11-15,16:45:23,105,30922,072A10_GM|072A10 - Pq. Pï¿½blico Villa Mayor,117,674,507038,Transbordo,4193,,072A10
2020-11-15,2020-11-15,16:45:26,105,37174,129A12_TZ|129A12,384,SE14,507045,Transbordo,3832,,129A12
2020-11-15,2020-11-15,16:45:26,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504149,Viaje Inicial,3791,,118B04
2020-11-15,2020-11-15,16:45:27,105,55229,030A13_TM|030A13_Br. Villa de Los Alpes,1030,740,504394,Transbordo,4509,,030A13
2020-11-15,2020-11-15,16:45:28,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:45:29,105,37174,129A12_TZ|129A12,384,SE14,507045,Transbordo,3832,,129A12
2020-11-15,2020-11-15,16:45:29,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504149,Viaje Inicial,3791,,118B04
2020-11-15,2020-11-15,16:45:31,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Transbordo,3122,,014C09
2020-11-15,2020-11-15,16:45:32,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504149,Viaje Inicial,3791,,118B04
2020-11-15,2020-11-15,16:45:34,105,37174,129A12_TZ|129A12,384,SE14,507045,Transbordo,3832,,129A12
2020-11-15,2020-11-15,16:45:35,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Transbordo,3122,,014C09
2020-11-15,2020-11-15,16:45:36,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:45:39,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502117,Transbordo,3122,,014C09
2020-11-15,2020-11-15,16:45:41,105,51359,118C04_TM|118C04_Br. Las Ferias,1062,E25,504197,Transbordo,4886,,118C04
2020-11-15,2020-11-15,16:45:43,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:45:45,105,28094,177C05_GM|Av. C. Cali - 177C05,117,674,507025,Transbordo,4193,,177C05
2020-11-15,2020-11-15,16:45:46,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:45:48,105,51359,118C04_TM|118C04_Br. Las Ferias,1062,E25,504197,Transbordo,4886,,118C04
2020-11-15,2020-11-15,16:45:49,105,28094,177C05_GM|Av. C. Cali - 177C05,117,674,507025,Transbordo,4193,,177C05
2020-11-15,2020-11-15,16:45:52,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:45:52,105,44901,118B04_GM|Br. Las Ferias - 118B04,8,128,504149,Transbordo,3791,,118B04
2020-11-15,2020-11-15,16:45:54,105,28094,177C05_GM|Av. C. Cali - 177C05,117,674,507025,Transbordo,4193,,177C05
2020-11-15,2020-11-15,16:45:59,105,28094,177C05_GM|Av. C. Cali - 177C05,117,674,507025,Transbordo,4193,,177C05
2020-11-15,2020-11-15,16:45:59,105,48655,134B12_GM|134B12_Pq. Pï¿½blico Avenida Caracas,320,C101,502097,Transbordo,3193,,134B12
2020-11-15,2020-11-15,16:46:03,105,56463,133A01_TM|133A01_Br. Zulima,1083,402,507079,Transbordo,4788,,133A01
